index,period,org_code,attendances,breaches,performance
6019,2017-10-01,RRV,12039,1425,0.88
6022,2017-10-01,RKE,8816,869,0.9
6025,2017-10-01,RDD,12369,1216,0.9
6026,2017-10-01,RC1,6246,480,0.92
6029,2017-10-01,RQ3,5518,506,0.91
6030,2017-10-01,RJF,5586,1009,0.82
6032,2017-10-01,RGT,10195,1257,0.88
6034,2017-10-01,RFS,6969,306,0.96
6036,2017-10-01,RDE,7777,1646,0.79
6039,2017-10-01,RTG,11180,1691,0.85
6043,2017-10-01,RWH,4602,1193,0.74
6047,2017-10-01,RLT,6867,704,0.9
6049,2017-10-01,RR1,19974,5077,0.75
6052,2017-10-01,RGQ,7211,507,0.93
6054,2017-10-01,RGP,6304,528,0.92
6056,2017-10-01,RNQ,7217,1403,0.81
6060,2017-10-01,RC9,8595,176,0.98
6065,2017-10-01,RQ8,8567,627,0.93
6067,2017-10-01,RD8,7364,911,0.88
6069,2017-10-01,RM1,8805,1286,0.85
6071,2017-10-01,RGN,11896,2930,0.75
6073,2017-10-01,RNS,9273,1381,0.85
6077,2017-10-01,RX1,12709,2535,0.8
6084,2017-10-01,RXK,15212,2798,0.82
6087,2017-10-01,RK5,8278,726,0.91
6089,2017-10-01,RXW,10764,2878,0.73
6093,2017-10-01,RJC,5987,529,0.91
6095,2017-10-01,RAJ,8770,931,0.89
6097,2017-10-01,RNA,9156,1378,0.85
6099,2017-10-01,RQW,8706,2762,0.68
6100,2017-10-01,RCX,5437,335,0.94
6101,2017-10-01,RL4,11436,1500,0.87
6103,2017-10-01,RWD,12182,2988,0.75
6105,2017-10-01,RRK,10348,2190,0.79
6106,2017-10-01,RKB,12305,2817,0.77
6109,2017-10-01,RWE,18587,3526,0.81
6111,2017-10-01,RJE,14081,4498,0.68
6114,2017-10-01,RBK,6639,1768,0.73
6117,2017-10-01,RWG,8154,1962,0.76
6119,2017-10-01,RGR,6065,766,0.87
6120,2017-10-01,RWP,10553,2908,0.72
6122,2017-10-01,RLQ,4740,1042,0.78
6124,2017-10-01,REM,7437,2243,0.7
6126,2017-10-01,RCF,5547,326,0.94
6127,2017-10-01,RBS,5494,303,0.94
6129,2017-10-01,RFF,7406,917,0.88
6130,2017-10-01,RXL,6585,1657,0.75
6132,2017-10-01,RMC,8996,1194,0.87
6134,2017-10-01,RAE,11688,2132,0.82
6137,2017-10-01,RWY,13058,761,0.94
6138,2017-10-01,RLN,8253,967,0.88
6141,2017-10-01,RJR,6101,973,0.84
6143,2017-10-01,RXP,11314,784,0.93
6145,2017-10-01,RP5,11236,1030,0.91
6147,2017-10-01,RJN,4173,446,0.89
6149,2017-10-01,RXR,8801,2207,0.75
6152,2017-10-01,RR7,7786,549,0.93
6154,2017-10-01,RCD,4251,187,0.96
6157,2017-10-01,RWA,11675,1200,0.9
6160,2017-10-01,RXN,5898,2009,0.66
6163,2017-10-01,RR8,17934,2988,0.83
6168,2017-10-01,R0A,22392,3628,0.84
6171,2017-10-01,RBT,5338,863,0.84
6173,2017-10-01,RXF,20447,3277,0.84
6174,2017-10-01,RNL,7909,761,0.9
6176,2017-10-01,RVW,3883,259,0.93
6180,2017-10-01,RJL,11376,1074,0.91
6182,2017-10-01,RTF,8513,877,0.9
6185,2017-10-01,RW6,24575,3768,0.85
6189,2017-10-01,RQ6,8190,2034,0.75
6192,2017-10-01,RM3,8810,1203,0.86
6195,2017-10-01,RCU,5275,192,0.96
6197,2017-10-01,RHQ,9116,1841,0.8
6201,2017-10-01,RTR,10707,234,0.98
6203,2017-10-01,RE9,5327,209,0.96
6205,2017-10-01,RVY,6918,1536,0.78
6207,2017-10-01,RBN,9996,1787,0.82
6209,2017-10-01,RWJ,8365,1163,0.86
6210,2017-10-01,RMP,7620,977,0.87
6212,2017-10-01,RTD,11639,821,0.93
6215,2017-10-01,RFR,8207,1190,0.86
6217,2017-10-01,RTX,7623,893,0.88
6220,2017-10-01,RWW,7093,1141,0.84
6223,2017-10-01,RBL,8087,1304,0.84
6227,2017-10-01,RRF,7211,1249,0.83
6229,2017-10-01,RCB,9519,2200,0.77
6231,2017-10-01,RTK,7910,991,0.87
6237,2017-10-01,RXH,12595,2038,0.84
6241,2017-10-01,RXQ,7132,1692,0.76
6245,2017-10-01,RN7,8986,874,0.9
6247,2017-10-01,RBD,3694,135,0.96
6250,2017-10-01,RVV,13407,5013,0.63
6252,2017-10-01,RXC,9911,784,0.92
6254,2017-10-01,RDU,20149,1174,0.94
6256,2017-10-01,RTE,12400,1373,0.89
6257,2017-10-01,RN3,6306,1427,0.77
6259,2017-10-01,RN5,9582,1214,0.87
6262,2017-10-01,R1F,3900,668,0.83
6265,2017-10-01,RWF,12210,1538,0.87
6267,2017-10-01,RPA,10353,1353,0.87
6269,2017-10-01,RVJ,7586,1435,0.81
6270,2017-10-01,RBZ,3883,904,0.77
6274,2017-10-01,RTH,11813,2415,0.8
6277,2017-10-01,RK9,8715,1587,0.82
6280,2017-10-01,RD3,5712,369,0.94
6282,2017-10-01,RHU,9811,2976,0.7
6286,2017-10-01,RHW,9465,835,0.91
6289,2017-10-01,REF,6252,1400,0.78
6291,2017-10-01,RH8,9000,899,0.9
6293,2017-10-01,RA2,6095,234,0.96
6294,2017-10-01,RD1,6142,709,0.88
6296,2017-10-01,RNZ,3978,214,0.95
6304,2017-10-01,RTP,8411,573,0.93
6306,2017-10-01,RBA,6156,516,0.92
6308,2017-10-01,RDZ,6611,473,0.93
6310,2017-10-01,RA9,6369,656,0.9
6312,2017-10-01,RHM,8832,957,0.89
6315,2017-10-01,RA7,9917,1132,0.89
6318,2017-10-01,RYR,11741,800,0.93
6320,2017-10-01,RA3,3770,473,0.87
6324,2017-10-01,RA4,4392,83,0.98
6325,2017-09-01,RF4,19992,3014,0.85
6328,2017-09-01,R1H,28070,5228,0.81
6333,2017-09-01,RQM,16776,1492,0.91
6335,2017-09-01,RJ6,6488,1337,0.79
6338,2017-09-01,RVR,12183,601,0.95
6340,2017-09-01,RJ1,11559,1221,0.89
6344,2017-09-01,RQX,9964,440,0.96
6346,2017-09-01,RYJ,9582,2869,0.7
6349,2017-09-01,RJZ,16887,3336,0.8
6352,2017-09-01,RAX,8697,811,0.91
6354,2017-09-01,RJ2,17862,2248,0.87
6356,2017-09-01,R1K,11272,4847,0.57
6360,2017-09-01,RAP,13579,1926,0.86
6362,2017-09-01,RAL,17528,3215,0.82
6365,2017-09-01,RJ7,12763,1402,0.89
6368,2017-09-01,RAS,5361,1532,0.71
6372,2017-09-01,RRV,10973,1323,0.88
6375,2017-09-01,RKE,8052,811,0.9
6378,2017-09-01,RDD,11470,995,0.91
6379,2017-09-01,RC1,5996,595,0.9
6382,2017-09-01,RQ3,4775,439,0.91
6383,2017-09-01,RJF,5319,754,0.86
6385,2017-09-01,RGT,9385,944,0.9
6387,2017-09-01,RFS,6760,316,0.95
6389,2017-09-01,RDE,7538,1495,0.8
6392,2017-09-01,RTG,11021,1782,0.84
6398,2017-09-01,RLT,6680,593,0.91
6400,2017-09-01,RR1,18926,4465,0.76
6403,2017-09-01,RGQ,7195,699,0.9
6405,2017-09-01,RGP,6397,423,0.93
6407,2017-09-01,RNQ,7215,1122,0.84
6410,2017-09-01,RC9,8691,188,0.98
6415,2017-09-01,RQ8,8176,794,0.9
6417,2017-09-01,RD8,7404,717,0.9
6420,2017-09-01,RM1,8464,1823,0.78
6422,2017-09-01,RGN,11392,2029,0.82
6424,2017-09-01,RNS,8698,1255,0.86
6428,2017-09-01,RX1,14199,2731,0.81
6435,2017-09-01,RXK,14266,2146,0.85
6438,2017-09-01,RK5,8105,874,0.89
6440,2017-09-01,RXW,10133,2265,0.78
6444,2017-09-01,RJC,5607,408,0.93
6446,2017-09-01,RAJ,8205,1022,0.88
6449,2017-09-01,RNA,8563,1586,0.81
6451,2017-09-01,RQW,8312,2467,0.7
6452,2017-09-01,RCX,5258,340,0.94
6453,2017-09-01,RL4,10884,1476,0.86
6455,2017-09-01,RWD,12605,2940,0.77
6456,2017-09-01,RRK,9693,1683,0.83
6457,2017-09-01,RKB,11362,3319,0.71
6460,2017-09-01,RWE,17762,3083,0.83
6462,2017-09-01,RJE,13705,4684,0.66
6465,2017-09-01,RBK,6235,1752,0.72
6468,2017-09-01,RWG,7713,2125,0.72
6470,2017-09-01,RGR,5743,635,0.89
6471,2017-09-01,RWP,9817,2716,0.72
6473,2017-09-01,RLQ,4596,998,0.78
6475,2017-09-01,REM,7034,2081,0.7
6477,2017-09-01,RCF,5538,379,0.93
6478,2017-09-01,RBS,4623,230,0.95
6480,2017-09-01,RFF,6932,373,0.95
6481,2017-09-01,RXL,7098,2662,0.62
6483,2017-09-01,RMC,8490,1455,0.83
6485,2017-09-01,RAE,10863,1432,0.87
6488,2017-09-01,RWY,12732,1118,0.91
6489,2017-09-01,RW3,12539,1940,0.85
6492,2017-09-01,RLN,7637,741,0.9
6495,2017-09-01,RJR,6155,931,0.85
6497,2017-09-01,RXP,10874,546,0.95
6499,2017-09-01,RP5,10847,861,0.92
6501,2017-09-01,RJN,4059,670,0.83
6503,2017-09-01,RXR,8706,1758,0.8
6505,2017-09-01,RR7,7317,375,0.95
6507,2017-09-01,RCD,4065,284,0.93
6510,2017-09-01,RWA,10857,1637,0.85
6513,2017-09-01,RXN,5501,1746,0.68
6516,2017-09-01,RR8,16952,2618,0.85
6522,2017-09-01,RBT,5556,422,0.92
6524,2017-09-01,RXF,19453,2811,0.86
6525,2017-09-01,RNL,7821,769,0.9
6527,2017-09-01,RVW,3711,386,0.9
6531,2017-09-01,RJL,11159,1577,0.86
6533,2017-09-01,RTF,7803,696,0.91
6536,2017-09-01,RW6,22676,3812,0.83
6540,2017-09-01,RQ6,7610,2361,0.69
6543,2017-09-01,RM3,8413,890,0.89
6546,2017-09-01,RCU,4610,130,0.97
6547,2017-09-01,RHQ,9172,1747,0.81
6551,2017-09-01,RTR,10518,338,0.97
6553,2017-09-01,RE9,4930,168,0.97
6555,2017-09-01,RVY,6195,1352,0.78
6557,2017-09-01,RBN,9042,1549,0.83
6559,2017-09-01,RWJ,8019,1625,0.8
6560,2017-09-01,RMP,7192,838,0.88
6562,2017-09-01,RTD,10631,875,0.92
6565,2017-09-01,RFR,7759,1413,0.82
6567,2017-09-01,RM2,8227,1093,0.87
6568,2017-09-01,RTX,7033,879,0.88
6570,2017-09-01,RWW,6814,952,0.86
6573,2017-09-01,RBL,7651,1291,0.83
6577,2017-09-01,RRF,7320,1043,0.86
6578,2017-09-01,RCB,9112,2648,0.71
6580,2017-09-01,RTK,8417,821,0.9
6586,2017-09-01,RXH,11981,2046,0.83
6589,2017-09-01,RXQ,7003,1587,0.77
6593,2017-09-01,RN7,8365,679,0.92
6595,2017-09-01,RBD,3671,159,0.96
6598,2017-09-01,RVV,13457,5076,0.62
6600,2017-09-01,RXC,9859,1213,0.88
6602,2017-09-01,RDU,19468,1809,0.91
6604,2017-09-01,RTE,11814,1642,0.86
6605,2017-09-01,RN3,6123,1501,0.75
6607,2017-09-01,RN5,9236,1217,0.87
6610,2017-09-01,R1F,3792,424,0.89
6613,2017-09-01,RWF,12109,1431,0.88
6615,2017-09-01,RPA,10012,1624,0.84
6616,2017-09-01,RVJ,7213,1444,0.8
6617,2017-09-01,RBZ,3821,715,0.81
6621,2017-09-01,RTH,11000,2164,0.8
6624,2017-09-01,RK9,8286,1445,0.83
6627,2017-09-01,RD3,5586,496,0.91
6629,2017-09-01,RHU,9193,2760,0.7
6633,2017-09-01,RHW,9645,1055,0.89
6635,2017-09-01,REF,6303,2047,0.68
6637,2017-09-01,RH8,8537,890,0.9
6639,2017-09-01,RA2,5850,260,0.96
6640,2017-09-01,RD1,6009,1301,0.78
6642,2017-09-01,RNZ,3822,339,0.91
6650,2017-09-01,RTP,8159,485,0.94
6652,2017-09-01,RBA,5887,432,0.93
6654,2017-09-01,RDZ,6588,436,0.93
6656,2017-09-01,RA9,6434,936,0.85
6658,2017-09-01,RHM,8580,731,0.91
6661,2017-09-01,RA7,9004,932,0.9
6664,2017-09-01,RYR,11599,623,0.95
6666,2017-09-01,RA3,3897,368,0.91
6670,2017-09-01,RA4,4138,94,0.98
6671,2017-08-01,RF4,18988,3025,0.84
6674,2017-08-01,R1H,26810,4162,0.84
6679,2017-08-01,RQM,15872,1085,0.93
6681,2017-08-01,RJ6,6291,1414,0.78
6684,2017-08-01,RVR,11464,723,0.94
6686,2017-08-01,RJ1,11716,1417,0.88
6690,2017-08-01,RQX,9642,375,0.96
6692,2017-08-01,RYJ,9414,2458,0.74
6695,2017-08-01,RJZ,16300,3048,0.81
6698,2017-08-01,RAX,8187,799,0.9
6700,2017-08-01,RJ2,17059,1640,0.9
6702,2017-08-01,R1K,11541,3672,0.68
6706,2017-08-01,RAP,13008,2566,0.8
6708,2017-08-01,RAL,17351,2303,0.87
6711,2017-08-01,RJ7,12505,1367,0.89
6714,2017-08-01,RAS,5230,1478,0.72
6718,2017-08-01,RRV,10858,1204,0.89
6721,2017-08-01,RKE,7853,716,0.91
6724,2017-08-01,RDD,11388,862,0.92
6725,2017-08-01,RC1,5899,269,0.95
6727,2017-08-01,RQ3,3801,86,0.98
6728,2017-08-01,RJF,5479,940,0.83
6730,2017-08-01,RGT,9451,1022,0.89
6732,2017-08-01,RFS,7034,558,0.92
6734,2017-08-01,RDE,7418,1310,0.82
6737,2017-08-01,RTG,10723,1720,0.84
6741,2017-08-01,RWH,8281,1910,0.77
6745,2017-08-01,RLT,6487,305,0.95
6747,2017-08-01,RR1,18439,3710,0.8
6750,2017-08-01,RGQ,7350,830,0.89
6752,2017-08-01,RGP,7098,335,0.95
6754,2017-08-01,RNQ,7275,1261,0.83
6758,2017-08-01,RC9,8333,156,0.98
6763,2017-08-01,RQ8,7783,1294,0.83
6765,2017-08-01,RD8,7156,425,0.94
6768,2017-08-01,RM1,8733,1634,0.81
6770,2017-08-01,RGN,11300,1639,0.85
6772,2017-08-01,RNS,8777,1008,0.89
6776,2017-08-01,RX1,13762,2238,0.84
6783,2017-08-01,RXK,13817,2148,0.84
6786,2017-08-01,RK5,8012,617,0.92
6788,2017-08-01,RXW,10459,2495,0.76
6792,2017-08-01,RJC,5259,233,0.96
6794,2017-08-01,RAJ,8355,743,0.91
6797,2017-08-01,RNA,8115,1607,0.8
6799,2017-08-01,RQW,8139,2039,0.75
6800,2017-08-01,RCX,5697,581,0.9
6801,2017-08-01,RL4,11009,1301,0.88
6803,2017-08-01,RWD,12947,2895,0.78
6804,2017-08-01,RRK,9685,1279,0.87
6805,2017-08-01,RKB,11093,2352,0.79
6808,2017-08-01,RWE,16687,3051,0.82
6810,2017-08-01,RJE,13548,3932,0.71
6813,2017-08-01,RBK,5937,1814,0.69
6816,2017-08-01,RWG,7322,1923,0.74
6818,2017-08-01,RGR,5831,578,0.9
6819,2017-08-01,RWP,9896,3093,0.69
6821,2017-08-01,RLQ,4703,773,0.84
6823,2017-08-01,REM,7421,2462,0.67
6825,2017-08-01,RCF,5225,357,0.93
6826,2017-08-01,RBS,4030,67,0.98
6828,2017-08-01,RFF,6586,492,0.93
6829,2017-08-01,RXL,7491,3299,0.56
6831,2017-08-01,RMC,8396,2016,0.76
6833,2017-08-01,RAE,10879,1268,0.88
6836,2017-08-01,RWY,12155,779,0.94
6837,2017-08-01,RW3,11468,1663,0.85
6840,2017-08-01,RLN,7361,517,0.93
6843,2017-08-01,RJR,6134,893,0.85
6845,2017-08-01,RXP,10806,849,0.92
6848,2017-08-01,RP5,10762,888,0.92
6850,2017-08-01,RJN,4063,618,0.85
6852,2017-08-01,RXR,8822,1710,0.81
6854,2017-08-01,RR7,7126,564,0.92
6856,2017-08-01,RCD,4002,186,0.95
6859,2017-08-01,RWA,10825,974,0.91
6862,2017-08-01,RXN,5495,1632,0.7
6865,2017-08-01,RR8,16616,2346,0.86
6871,2017-08-01,RBT,5505,331,0.94
6873,2017-08-01,RXF,19453,3149,0.84
6874,2017-08-01,RNL,7960,751,0.91
6875,2017-08-01,RVW,3599,301,0.92
6879,2017-08-01,RJL,11036,1348,0.88
6881,2017-08-01,RTF,8029,771,0.9
6884,2017-08-01,RW6,22134,3832,0.83
6888,2017-08-01,RQ6,7576,1801,0.76
6891,2017-08-01,RM3,8283,578,0.93
6893,2017-08-01,RCU,3617,41,0.99
6894,2017-08-01,RHQ,9405,1395,0.85
6897,2017-08-01,RTR,10524,479,0.95
6899,2017-08-01,RE9,4875,214,0.96
6901,2017-08-01,RVY,6018,1067,0.82
6903,2017-08-01,RBN,9090,1374,0.85
6905,2017-08-01,RWJ,7865,1406,0.82
6906,2017-08-01,RMP,6981,685,0.9
6908,2017-08-01,RTD,9780,738,0.92
6911,2017-08-01,RFR,7725,1359,0.82
6912,2017-08-01,RM2,8143,862,0.89
6913,2017-08-01,RTX,7550,1148,0.85
6915,2017-08-01,RWW,6718,584,0.91
6918,2017-08-01,RBL,7659,2077,0.73
6922,2017-08-01,RRF,7212,1234,0.83
6923,2017-08-01,RCB,9367,1977,0.79
6925,2017-08-01,RTK,8197,1005,0.88
6931,2017-08-01,RXH,12065,2147,0.82
6934,2017-08-01,RXQ,6884,1587,0.77
6938,2017-08-01,RN7,8281,889,0.89
6940,2017-08-01,RBD,4024,173,0.96
6942,2017-08-01,RVV,13725,5244,0.62
6944,2017-08-01,RXC,10477,786,0.92
6946,2017-08-01,RDU,19250,1857,0.9
6948,2017-08-01,RTE,11772,1398,0.88
6949,2017-08-01,RN3,5838,1130,0.81
6951,2017-08-01,RN5,9136,876,0.9
6954,2017-08-01,R1F,4283,264,0.94
6957,2017-08-01,RWF,12131,963,0.92
6959,2017-08-01,RPA,9825,1207,0.88
6960,2017-08-01,RVJ,7182,1928,0.73
6961,2017-08-01,RBZ,4268,813,0.81
6965,2017-08-01,RTH,10663,1874,0.82
6968,2017-08-01,RK9,8436,1260,0.85
6971,2017-08-01,RD3,5835,635,0.89
6973,2017-08-01,RHU,9355,3156,0.66
6977,2017-08-01,RHW,8991,898,0.9
6979,2017-08-01,REF,7278,1842,0.75
6981,2017-08-01,RH8,8371,866,0.9
6983,2017-08-01,RA2,5524,296,0.95
6984,2017-08-01,RD1,6046,653,0.89
6986,2017-08-01,RNZ,3977,371,0.91
6994,2017-08-01,RTP,8043,451,0.94
6996,2017-08-01,RBA,6126,537,0.91
6998,2017-08-01,RDZ,6821,449,0.93
7000,2017-08-01,RA9,6616,666,0.9
7002,2017-08-01,RHM,8618,1224,0.86
7005,2017-08-01,RA7,8371,847,0.9
7008,2017-08-01,RYR,11970,678,0.94
7010,2017-08-01,RA3,3961,451,0.89
7014,2017-08-01,RA4,3981,71,0.98
7015,2017-07-01,RF4,20933,2902,0.86
7018,2017-07-01,R1H,29475,4654,0.84
7023,2017-07-01,RQM,17265,1117,0.94
7025,2017-07-01,RJ6,6631,1638,0.75
7028,2017-07-01,RVR,12830,638,0.95
7030,2017-07-01,RJ1,12589,2729,0.78
7034,2017-07-01,RQX,10563,268,0.97
7036,2017-07-01,RYJ,9688,2092,0.78
7039,2017-07-01,RJZ,17817,2805,0.84
7042,2017-07-01,RAX,9006,708,0.92
7044,2017-07-01,RJ2,18080,1901,0.89
7046,2017-07-01,R1K,12136,3317,0.73
7050,2017-07-01,RAP,14615,2648,0.82
7052,2017-07-01,RAL,18770,3062,0.84
7055,2017-07-01,RJ7,13501,1495,0.89
7058,2017-07-01,RAS,5617,1826,0.67
7062,2017-07-01,RRV,12054,1420,0.88
7065,2017-07-01,RKE,8537,656,0.92
7068,2017-07-01,RDD,12107,1429,0.88
7069,2017-07-01,RC1,6690,465,0.93
7071,2017-07-01,RQ3,4916,233,0.95
7072,2017-07-01,RJF,5570,743,0.87
7074,2017-07-01,RGT,10253,628,0.94
7076,2017-07-01,RFS,7281,592,0.92
7078,2017-07-01,RDE,7637,2351,0.69
7081,2017-07-01,RTG,11921,1992,0.83
7085,2017-07-01,RWH,8774,1962,0.78
7089,2017-07-01,RLT,7088,722,0.9
7092,2017-07-01,RR1,19922,3877,0.81
7095,2017-07-01,RGQ,7708,468,0.94
7097,2017-07-01,RGP,7095,442,0.94
7099,2017-07-01,RNQ,7532,776,0.9
7103,2017-07-01,RC9,9065,130,0.99
7108,2017-07-01,RQ8,8378,1343,0.84
7110,2017-07-01,RD8,7950,1222,0.85
7113,2017-07-01,RM1,10121,995,0.9
7115,2017-07-01,RGN,12348,1317,0.89
7117,2017-07-01,RNS,9465,1169,0.88
7121,2017-07-01,RX1,15206,2746,0.82
7128,2017-07-01,RXK,15325,2653,0.83
7131,2017-07-01,RK5,8535,555,0.93
7133,2017-07-01,RXW,11114,2655,0.76
7137,2017-07-01,RJC,5811,297,0.95
7139,2017-07-01,RAJ,8693,725,0.92
7142,2017-07-01,RNA,9056,1563,0.83
7144,2017-07-01,RQW,8792,2347,0.73
7145,2017-07-01,RCX,5725,908,0.84
7146,2017-07-01,RL4,11752,1108,0.91
7148,2017-07-01,RWD,13454,2960,0.78
7149,2017-07-01,RRK,10189,1357,0.87
7150,2017-07-01,RKB,12011,2885,0.76
7153,2017-07-01,RWE,17383,3823,0.78
7155,2017-07-01,RJE,15922,4057,0.75
7158,2017-07-01,RBK,6461,1804,0.72
7161,2017-07-01,RWG,7959,2062,0.74
7163,2017-07-01,RGR,6124,461,0.92
7164,2017-07-01,RWP,10611,2943,0.72
7166,2017-07-01,RLQ,4894,1165,0.76
7168,2017-07-01,REM,7676,2814,0.63
7170,2017-07-01,RCF,5770,251,0.96
7171,2017-07-01,RBS,5016,347,0.93
7173,2017-07-01,RFF,7119,343,0.95
7174,2017-07-01,RXL,7742,2971,0.62
7176,2017-07-01,RMC,9210,1549,0.83
7178,2017-07-01,RAE,11808,1403,0.88
7181,2017-07-01,RWY,13170,863,0.93
7182,2017-07-01,RW3,12759,1369,0.89
7185,2017-07-01,RLN,7866,612,0.92
7188,2017-07-01,RJR,6531,1038,0.84
7190,2017-07-01,RXP,11416,1188,0.9
7193,2017-07-01,RP5,11149,992,0.91
7195,2017-07-01,RJN,4291,393,0.91
7197,2017-07-01,RXR,9235,3199,0.65
7199,2017-07-01,RR7,7756,395,0.95
7201,2017-07-01,RCD,4293,138,0.97
7204,2017-07-01,RWA,11893,1101,0.91
7207,2017-07-01,RXN,5758,1252,0.78
7210,2017-07-01,RR8,17448,2534,0.85
7216,2017-07-01,RBT,5930,566,0.9
7218,2017-07-01,RXF,21359,3118,0.85
7219,2017-07-01,RNL,8421,569,0.93
7220,2017-07-01,RVW,3857,215,0.94
7224,2017-07-01,RJL,11622,2185,0.81
7226,2017-07-01,RTF,8212,809,0.9
7228,2017-07-01,RW6,24481,4342,0.82
7232,2017-07-01,RQ6,7851,2424,0.69
7235,2017-07-01,RM3,8666,731,0.92
7237,2017-07-01,RCU,4790,70,0.99
7238,2017-07-01,RHQ,9485,1574,0.83
7241,2017-07-01,RTR,10837,472,0.96
7243,2017-07-01,RE9,5170,235,0.95
7245,2017-07-01,RVY,6714,1176,0.82
7247,2017-07-01,RBN,9960,1639,0.84
7249,2017-07-01,RWJ,8635,1876,0.78
7250,2017-07-01,RMP,7629,794,0.9
7252,2017-07-01,RTD,10359,662,0.94
7255,2017-07-01,RFR,8342,1693,0.8
7257,2017-07-01,RM2,8793,788,0.91
7258,2017-07-01,RTX,7953,1443,0.82
7260,2017-07-01,RWW,7094,803,0.89
7263,2017-07-01,RBL,8387,2479,0.7
7267,2017-07-01,RRF,7796,824,0.89
7268,2017-07-01,RCB,9804,2210,0.77
7270,2017-07-01,RTK,8690,867,0.9
7276,2017-07-01,RXH,13120,2597,0.8
7279,2017-07-01,RXQ,7385,1102,0.85
7284,2017-07-01,RN7,8930,741,0.92
7286,2017-07-01,RBD,3886,109,0.97
7288,2017-07-01,RVV,14143,5287,0.63
7290,2017-07-01,RXC,10596,1308,0.88
7292,2017-07-01,RDU,20686,1751,0.92
7294,2017-07-01,RTE,12378,2043,0.83
7295,2017-07-01,RN3,6177,1236,0.8
7297,2017-07-01,RN5,9809,678,0.93
7300,2017-07-01,R1F,4452,623,0.86
7304,2017-07-01,RWF,12604,1003,0.92
7306,2017-07-01,RPA,10581,1219,0.88
7307,2017-07-01,RVJ,7634,1855,0.76
7308,2017-07-01,RBZ,4186,387,0.91
7312,2017-07-01,RTH,11763,2592,0.78
7315,2017-07-01,RK9,9037,1452,0.84
7317,2017-07-01,RD3,6200,566,0.91
7319,2017-07-01,RHU,9913,2780,0.72
7323,2017-07-01,RHW,9700,483,0.95
7325,2017-07-01,REF,6957,1371,0.8
7327,2017-07-01,RH8,8844,492,0.94
7329,2017-07-01,RA2,6073,238,0.96
7330,2017-07-01,RD1,6084,408,0.93
7332,2017-07-01,RNZ,4141,191,0.95
7340,2017-07-01,RTP,8342,531,0.94
7342,2017-07-01,RBA,6319,364,0.94
7344,2017-07-01,RDZ,7052,660,0.91
7346,2017-07-01,RA9,6797,644,0.91
7348,2017-07-01,RHM,9153,907,0.9
7350,2017-07-01,RA7,9303,997,0.89
7353,2017-07-01,RYR,12536,844,0.93
7355,2017-07-01,RA3,3958,376,0.91
7359,2017-07-01,RA4,4221,91,0.98
7360,2017-06-01,RF4,20127,2916,0.86
7363,2017-06-01,R1H,28006,4029,0.86
7368,2017-06-01,RQM,16675,1169,0.93
7370,2017-06-01,RJ6,6332,1228,0.81
7373,2017-06-01,RVR,12424,640,0.95
7375,2017-06-01,RJ1,11798,1454,0.88
7379,2017-06-01,RQX,10247,509,0.95
7381,2017-06-01,RYJ,9370,1992,0.79
7384,2017-06-01,RJZ,17358,3348,0.81
7387,2017-06-01,RAX,8784,970,0.89
7389,2017-06-01,RJ2,17705,1313,0.93
7391,2017-06-01,R1K,11649,3781,0.68
7395,2017-06-01,RAP,14542,2598,0.82
7397,2017-06-01,RAL,18670,2865,0.85
7400,2017-06-01,RJ7,12986,1134,0.91
7403,2017-06-01,RAS,5458,1649,0.7
7407,2017-06-01,RRV,11389,900,0.92
7410,2017-06-01,RKE,8239,627,0.92
7413,2017-06-01,RDD,11910,1232,0.9
7414,2017-06-01,RC1,6486,266,0.96
7416,2017-06-01,RQ3,4727,164,0.97
7417,2017-06-01,RJF,5354,844,0.84
7419,2017-06-01,RGT,10047,737,0.93
7421,2017-06-01,RFS,6968,553,0.92
7423,2017-06-01,RDE,7527,1335,0.82
7426,2017-06-01,RTG,11411,2673,0.77
7430,2017-06-01,RWH,8836,1706,0.81
7434,2017-06-01,RLT,6893,342,0.95
7437,2017-06-01,RR1,18958,3705,0.8
7440,2017-06-01,RGQ,7588,688,0.91
7442,2017-06-01,RGP,6817,345,0.95
7444,2017-06-01,RNQ,7344,841,0.89
7448,2017-06-01,RC9,8918,108,0.99
7453,2017-06-01,RQ8,8217,1600,0.81
7455,2017-06-01,RD8,7662,1086,0.86
7458,2017-06-01,RM1,10078,974,0.9
7460,2017-06-01,RGN,11931,1118,0.91
7462,2017-06-01,RNS,9139,1152,0.87
7466,2017-06-01,RX1,14576,2824,0.81
7473,2017-06-01,RXK,14612,2974,0.8
7476,2017-06-01,RK5,8168,369,0.95
7478,2017-06-01,RXW,10557,2429,0.77
7482,2017-06-01,RJC,5590,219,0.96
7484,2017-06-01,RAJ,8729,811,0.91
7487,2017-06-01,RNA,8902,888,0.9
7489,2017-06-01,RQW,8625,2159,0.75
7490,2017-06-01,RCX,5538,906,0.84
7491,2017-06-01,RL4,11531,1212,0.89
7493,2017-06-01,RWD,13203,2446,0.81
7494,2017-06-01,RRK,9505,1190,0.87
7495,2017-06-01,RKB,11566,2679,0.77
7498,2017-06-01,RWE,17603,4302,0.76
7500,2017-06-01,RJE,14972,3755,0.75
7503,2017-06-01,RBK,6261,1501,0.76
7506,2017-06-01,RWG,7807,1313,0.83
7508,2017-06-01,RGR,5922,265,0.96
